station_key,station_name,charging_station_operator,energy_consumed_kwh_sum,energy_consumed_kwh_mean,charging_duration_hours_mean,charging_rate_kw_mean,sessions_count,popular_vehicle_model,peak_time_of_day,peak_day_of_week,latitude,longitude,city,state,charging_station_location,stations_within_2km,energy_consumed_kwh,charging_duration_hours,state_of_charge_start,state_of_charge_end,avg_soc_delta,weekend_share,sessions_count_norm,energy_consumed_kwh_mean_norm,charging_duration_hours_mean_norm,avg_soc_delta_norm,weekend_share_norm,stations_within_2km_norm,suitability_score
"near_vikhroli_station_east,_mumbai","Near Vikhroli Station East, Mumbai",Tata Power,173.76010223999998,57.92003407999999,2.05,31.87006693666667,3,Hyundai Kona,Evening,Saturday,19.106,72.9286,Mumbai,Maharashtra,"Near Vikhroli Station East, Mumbai",3,57.92003407999999,2.05,41.44661354,64.35693296666666,22.91031942666666,0.6666666666666666,0.2222222222222222,0.463857543831377,0.09160836937051893,0.6003231466081786,0.6666666666666666,0.15789473684210525,0.4192672621375849
"nehru_nagar,_near_kurla_station,_mumbai","Nehru Nagar, Near Kurla Station, Mumbai",Kazam,72.08924277,72.08924277,9.62,7.494575511,1,TATA Nexon,Night,Friday,19.0731,72.8828,Mumbai,Maharashtra,"Nehru Nagar, Near Kurla Station, Mumbai",12,72.08924277,9.62,22.9005078,94.20825519,71.30774739,0.0,0.0,0.5884398863475366,0.45659539891516543,0.9175848876504309,0.0,0.631578947368421,0.38567040252070217
"nehru_nagar_bus_stand,_kurla_east,_mumbai","Nehru Nagar Bus Stand, Kurla East, Mumbai",Statiq,21.0022301,21.0022301,0.8,26.23272288,1,TATA Nexon,Night,Friday,19.072,72.8821,Mumbai,Maharashtra,"Nehru Nagar Bus Stand, Kurla East, Mumbai",13,21.0022301,0.8,32.2755592,58.86833854,26.592779340000007,0.0,0.0,0.13925885938777904,0.03133970531096701,0.624462934456152,0.0,0.6842105263157894,0.17898654659909585
"neptune_magnet_mall,_lbs_marg,_bhandup_west,_mumbai","Neptune Magnet Mall, LBS Marg, Bhandup West, Mumbai",Jio-bp Pulse,12.35040612,12.35040612,0.28,44.04764539,1,TATA Curvv,Night,Wednesday,19.1485,72.9358,Mumbai,Maharashtra,"Neptune Magnet Mall, LBS Marg, Bhandup West, Mumbai",5,12.35040612,0.28,47.07173173,68.83315695,21.76142522,0.0,0.0,0.06318795648502264,0.006267941062193402,0.5927917510026813,0.0,0.2631578947368421,0.2158688616673509
"next_to_bharat_diamond_bourse,_bkc,_mumbai","Next to Bharat Diamond Bourse, BKC, Mumbai",Statiq,140.48734097,46.82911365666666,1.88,27.850211113,3,TATA Tiago,Night,Friday,19.0588,72.8703,Mumbai,Maharashtra,"Next to Bharat Diamond Bourse, BKC, Mumbai",6,46.829113656666664,1.8800000000000001,66.31786908333333,77.2582749,10.940405816666669,0.3333333333333333,0.2222222222222222,0.36634095859155713,0.08341183105841987,0.521856257109194,0.3333333333333333,0.3157894736842105,0.35861421804525656
"next_to_diamond_garden,_chembur,_mumbai","Next to Diamond Garden, Chembur, Mumbai",Tata Power,62.25705814999999,31.128529075,0.975,34.049707850000004,2,Hyundai Kona,Afternoon,Monday,19.0455,72.8996,Mumbai,Maharashtra,"Next to Diamond Garden, Chembur, Mumbai",6,31.128529074999996,0.975,41.63380462,61.004501274999996,19.370696654999996,0.0,0.1111111111111111,0.22829403946913654,0.03977731827930428,0.5771197052182238,0.0,0.3157894736842105,0.28913966531420543
"next_to_infinity_mall,_new_link_rd,_malad_west,_mumbai","Next to Infinity Mall, New Link Rd, Malad West, Mumbai",Magenta,69.28636088500001,34.643180442500004,0.96,30.493581130000003,2,Hyundai Kona,Morning,Thursday,19.1736,72.8352,Mumbai,Maharashtra,"Next to Infinity Mall, New Link Rd, Malad West, Mumbai",6,34.643180442500004,0.96,42.149339485,79.973947175,37.82460769000001,0.0,0.1111111111111111,0.25919650622437596,0.039054094310589656,0.698091421906114,0.0,0.3157894736842105,0.31493871710932736
"next_to_vrl_logistics,_ashok_gardens,_pd’mello_rd,_sewri_west,_mumbai_400033","Next to VRL Logistics, Ashok Gardens, PD’Mello Rd, Sewri West, Mumbai 400033",Ather,21.13404478,21.13404478,0.65,32.2920457,1,Hyundai Kona,Night,Sunday,18.9959,72.8532,Mumbai,Maharashtra,"Next to VRL Logistics, Ashok Gardens, PD’Mello Rd, Sewri West, Mumbai 400033",3,21.13404478,0.65,44.71421516,79.20117924,34.48696408,1.0,0.0,0.14041783600896524,0.024107465623820774,0.6762120232015093,1.0,0.15789473684210525,0.26526279851853396
"ns_phadake_marg,_opp_teli_galli,near_eastern_expres_highway,_andheri_east_mumbai_400069u00c2u00a0","NS Phadake Marg, Opp Teli galli,Near Eastern expres Highway, Andheri East Mumbai 400069u00c2u00a0",ATUM,47.31460938,47.31460938,4.66,10.16337295,1,TATA Nexon,Afternoon,Sunday,19.1142415,72.8518766,Mumbai,Maharashtra,"NS Phadake Marg, Opp Teli galli,Near Eastern expres Highway, Andheri East Mumbai 400069u00c2u00a0",3,47.31460938,4.66,40.48798797,98.82353364,58.335545669999995,1.0,0.0,0.37060966518045313,0.21744933992686338,0.8325476557967767,1.0,0.15789473684210525,0.3655952881310003
"on_western_express_highway,_adjacent_to_hub_mall,_cama_industrial_estate,_goregaon,_mumbai,_maharashtra_,goregaon","On Western Express Highway, adjacent to Hub Mall, Cama Industrial Estate, Goregaon, Mumbai, Maharashtra ,Goregaon",ATUM,56.06879095,56.06879095,1.99,28.16853365,1,MG Comet,Afternoon,Monday,19.15381142,72.85579572,Mumbai,Maharashtra,"On Western Express Highway, adjacent to Hub Mall, Cama Industrial Estate, Goregaon, Mumbai, Maharashtra ,Goregaon",0,56.06879095,1.99,75.63146824,55.82273779,-19.808730450000006,0.0,0.0,0.4475805441238976,0.08871547349566045,0.32028512165755246,0.0,0.0,0.3188094516291733
"opp_panvel_station,_raigad","Opp Panvel Station, Raigad",ATUM,60.58245969,30.291229845,3.33,15.9409022035,2,Hyundai Kona,Evening,Saturday,18.9897,73.1145,Mumbai,Maharashtra,"Opp Panvel Station, Raigad",5,30.291229845,3.3299999999999996,49.92221438,86.198398545,36.276184165000004,1.0,0.1111111111111111,0.22093211109737107,0.15332348136750013,0.6879409745768784,1.0,0.2631578947368421,0.32317172677598716
"opposite_s.l.raheja_hospital,_mahim_causeway,_mahim_(west),_raheja_hospital_marg,_mumbai,_maharashtra","Opposite S.L.Raheja Hospital, Mahim Causeway, Mahim (West), Raheja Hospital Marg, Mumbai, Maharashtra",Fortum,5.755524649,5.755524649,0.15,39.1270254,2,Hyundai Kona,Evening,Friday,19.04520829,72.84154175,Mumbai,Maharashtra,"Opposite S.L.Raheja Hospital, Mahim Causeway, Mahim (West), Raheja Hospital Marg, Mumbai, Maharashtra",6,26.4764846695,1.0799999999999998,69.24652829,83.94045997,14.693931680000006,0.0,0.1111111111111111,0.005202658911316271,0.0,0.5464619066356619,0.0,0.3157894736842105,0.22479041855943566
"opposite_s.l.raheja_hospital,_mahim_causeway,_mahim_(west),_raheja_hospital_marg,_mumbai,_maharashtra","Opposite S.L.Raheja Hospital, Mahim Causeway, Mahim (West), Raheja Hospital Marg, Mumbai, Maharashtra",VoltaPoint,47.19744469,47.19744469,2.01,23.43002275,2,Hyundai Kona,Evening,Friday,19.04520829,72.84154175,Mumbai,Maharashtra,"Opposite S.L.Raheja Hospital, Mahim Causeway, Mahim (West), Raheja Hospital Marg, Mumbai, Maharashtra",6,26.4764846695,1.0799999999999998,69.24652829,83.94045997,14.693931680000006,0.0,0.1111111111111111,0.36957949815703406,0.08967977212061327,0.5464619066356619,0.0,0.3157894736842105,0.32485260558292645
"opposite_s.l.raheja_hospital,_mahim_ncauseway,_mahim_(west),_raheja_hospital_nmarg,_mumbai,_maharashtra_400016","Opposite S.L.Raheja Hospital, Mahim nCauseway, Mahim (West), Raheja Hospital nMarg, Mumbai, Maharashtra 400016",EV Point,52.952969339,26.4764846695,1.0799999999999998,31.278524075,2,Hyundai Kona,Evening,Friday,19.04527839,72.84168159,Mumbai,Maharashtra,"Opposite S.L.Raheja Hospital, Mahim nCauseway, Mahim (West), Raheja Hospital nMarg, Mumbai, Maharashtra 400016",7,26.4764846695,1.0799999999999998,69.24652829,83.94045997,14.693931680000006,0.0,0.1111111111111111,0.1873910785341752,0.04483988606030664,0.5464619066356619,0.0,0.3684210526315789,0.26692677522907576
"orion_mall,_panvel","Orion Mall, Panvel",Statiq,145.98387584,48.661291946666665,1.8766666666666667,28.07524687133333,3,Hyundai Kona,Evening,Thursday,18.9892,73.117,Mumbai,Maharashtra,"Orion Mall, Panvel",5,48.661291946666665,1.8766666666666667,25.472833416666663,79.34709212,53.87425870333334,0.0,0.2222222222222222,0.38245033126503225,0.08325111462092774,0.803302389469688,0.0,0.2631578947368421,0.41273714626605545
"oshiwara_police_station_lane,_andheri_west,_mumbai","Oshiwara Police Station Lane, Andheri West, Mumbai",Magenta,12.04931971,12.04931971,0.41,29.46894436,1,TATA Tiago,Night,Saturday,19.1441,72.8366,Mumbai,Maharashtra,"Oshiwara Police Station Lane, Andheri West, Mumbai",5,12.04931971,0.41,36.63685216,66.97610432,30.339252160000008,1.0,0.0,0.06054066325374616,0.012535882124386803,0.6490223488643141,1.0,0.2631578947368421,0.224268422144996
"panvel_railway_station_east,_navi_mumbai","Panvel Railway Station East, Navi Mumbai",Tata Power,21.27074191,21.27074191,0.53,40.17685077,1,Hyundai Kona,Morning,Saturday,18.9907,73.1195,Mumbai,Maharashtra,"Panvel Railway Station East, Navi Mumbai",5,21.27074191,0.53,23.97110918,90.94302581,66.97191663,1.0,0.0,0.14161974142536687,0.018321673874103793,0.8891620297906222,1.0,0.2631578947368421,0.2811377230018191
"pay_&_park,_central_ave,_hiranandani_gardens,_powai,_mumbai,_maharashtra_400076","Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",Ather,13.58796474,13.58796474,0.33,40.81172935,4,TATA Curvv,Morning,Monday,19.11644,72.90968,Mumbai,Maharashtra,"Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",12,38.47578438,1.4925000000000002,48.120941095,75.065888815,26.944947719999995,0.25,0.3333333333333333,0.07406915354082418,0.00867868762457548,0.6267715189838974,0.25,0.631578947368421,0.2853307095566517
"pay_&_park,_central_ave,_hiranandani_gardens,_powai,_mumbai,_maharashtra_400076","Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",EV Dock,70.62045542,70.62045542,3.85,18.33554746,4,TATA Curvv,Morning,Monday,19.11644,72.90968,Mumbai,Maharashtra,"Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",12,38.47578438,1.4925000000000002,48.120941095,75.065888815,26.944947719999995,0.25,0.3333333333333333,0.5755256176170432,0.17839524561627373,0.6267715189838974,0.25,0.631578947368421,0.4276664813748763
"pay_&_park,_central_ave,_hiranandani_gardens,_powai,_mumbai,_maharashtra_400076","Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",EV Point,47.67827375,47.67827375,1.26,37.74994618,4,TATA Curvv,Morning,Monday,19.11644,72.90968,Mumbai,Maharashtra,"Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",12,38.47578438,1.4925000000000002,48.120941095,75.065888815,26.944947719999995,0.25,0.3333333333333333,0.3738071732485104,0.05351857368488212,0.6267715189838974,0.25,0.631578947368421,0.3647492030896039
"pay_&_park,_central_ave,_hiranandani_gardens,_powai,_mumbai,_maharashtra_400076","Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",EVteQ,22.01644361,22.01644361,0.53,41.19625064,4,TATA Curvv,Morning,Monday,19.11644,72.90968,Mumbai,Maharashtra,"Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",12,38.47578438,1.4925000000000002,48.120941095,75.065888815,26.944947719999995,0.25,0.3333333333333333,0.1481763012613334,0.018321673874103793,0.6267715189838974,0.25,0.631578947368421,0.30482179511173185
"phoenix_mills_compound,_lower_parel,_mumbai","Phoenix Mills Compound, Lower Parel, Mumbai",Statiq,162.64705179,54.21568393,2.5766666666666667,23.88325425333333,3,TATA Curvv,Morning,Sunday,19.0029,72.824,Mumbai,Maharashtra,"Phoenix Mills Compound, Lower Parel, Mumbai",14,54.215683930000004,2.5766666666666667,47.30803354,85.01236185666667,37.704328316666675,1.0,0.2222222222222222,0.4312871562194852,0.11700156649427683,0.6973029493570331,1.0,0.7368421052631579,0.341368850096158
"plot_1,_sector_21,_nerul,_navi_mumbai","Plot 1, Sector 21, Nerul, Navi Mumbai",EV Point,49.53480946,49.53480946,1.18,42.13698966,1,Hyundai Kona,Night,Sunday,19.0337,73.0204,Mumbai,Maharashtra,"Plot 1, Sector 21, Nerul, Navi Mumbai",7,49.53480946,1.18,79.74068238,53.90525935,-25.835423029999994,1.0,0.0,0.39013070780693193,0.0496613791850708,0.280778084587198,1.0,0.3684210526315789,0.23935236966358292
"plot_no,_p._n._1207,_cadell_rd._mumbai,_prabhadevi_cadel_rd.,_mumbai_-_400022","Plot No, P. N. 1207, CADELL RD. MUMBAI, PRABHADEVI CADEL RD., MUMBAI - 400022",Jio-bp Pulse,12.92754529,12.92754529,0.53,24.21115012,1,TATA Tiago,Afternoon,Monday,19.018857,72.831076,Mumbai,Maharashtra,"Plot No, P. N. 1207, CADELL RD. MUMBAI, PRABHADEVI CADEL RD., MUMBAI - 400022",11,12.92754529,0.53,71.68354384,63.70663794,-7.976905899999998,0.0,0.0,0.06826243533063217,0.018321673874103793,0.3978467900024776,0.0,0.5789473684210527,0.14173268945728212
"plot_no_dx_12,thane_-_belapur_road_d'_zone_bonsari,_village,_ttc_industrial_area,_turbhe,_navi_mumbai,_maharashtra_,thane","Plot No DX 12,Thane - Belapur Road D' Zone Bonsari, Village, TTC Industrial Area, Turbhe, Navi Mumbai, Maharashtra ,Thane",EV Point,65.04979561,65.04979561,2.88,22.55945181,1,TATA Nexon,Night,Saturday,19.0640261,73.01971543,Mumbai,Maharashtra,"Plot No DX 12,Thane - Belapur Road D' Zone Bonsari, Village, TTC Industrial Area, Turbhe, Navi Mumbai, Maharashtra ,Thane",4,65.04979561,2.88,83.58728192,80.04211898,-3.5451629399999973,1.0,0.0,0.5265457582844453,0.13162676230606143,0.4268983852320127,1.0,0.21052631578947367,0.32725492621809826
"powai_plaza_mall_parking,_powai,_mumbai","Powai Plaza Mall Parking, Powai, Mumbai",Fortum,72.753281236,36.376640618,1.185,24.24534707,2,TATA Nexon,Evening,Monday,19.1182,72.9053,Mumbai,Maharashtra,"Powai Plaza Mall Parking, Powai, Mumbai",19,36.376640618,1.185,62.791704395,67.866281765,5.07457737,0.0,0.1111111111111111,0.27443790283636005,0.04990245384130901,0.4834037396106492,0.0,1.0,0.18499917092370716
"priyadarshini_park,_mumbai","Priyadarshini Park, Mumbai",Jio-bp Pulse,84.93855993,42.469279965,1.535,27.652705685,2,Hyundai Kona,Morning,Saturday,18.9636,72.8019,Mumbai,Maharashtra,"Priyadarshini Park, Mumbai",3,42.469279965,1.5350000000000001,51.869309295,81.437409605,29.56810031,0.5,0.1111111111111111,0.3280072515954815,0.06677767977798355,0.6439671839757106,0.5,0.15789473684210525,0.3504793368355984
"raghuleela_mega_mall,_kandivali_west,_mumbai","Raghuleela Mega Mall, Kandivali West, Mumbai",Tata Power,64.41904929,64.41904929,2.62,24.62165118,1,TATA Nexon,Evening,Friday,19.2053,72.8444,Mumbai,Maharashtra,"Raghuleela Mega Mall, Kandivali West, Mumbai",2,64.41904929,2.62,49.17384524,62.34186035,13.168015109999999,0.0,0.0,0.5209999401799731,0.11909088018167463,0.5364590001165345,0.0,0.10526315789473684,0.3568384493964304
"rani_baug_entrance,_byculla_east,_mumbai","Rani Baug Entrance, Byculla East, Mumbai",Tata Power,61.63104966,61.63104966,3.02,20.39119229,1,MG Comet,Night,Wednesday,18.9788,72.8337,Mumbai,Maharashtra,"Rani Baug Entrance, Byculla East, Mumbai",9,61.63104966,3.02,23.35781808,96.40888301,73.05106493,0.0,0.0,0.49648653703666845,0.13837685268073124,0.9290129320983491,0.0,0.47368421052631576,0.35625862776304523
"rb_mehta_marg,_chembur_east,_mumbai","RB Mehta Marg, Chembur East, Mumbai",Magenta,10.18500019,10.18500019,0.34,29.83066536,1,MG Comet,Evening,Monday,19.0546,72.9047,Mumbai,Maharashtra,"RB Mehta Marg, Chembur East, Mumbai",5,10.18500019,0.34,63.63470753,22.88625804,-40.74844949,0.0,0.0,0.04414868977931198,0.009160836937051895,0.18301808084292243,0.0,0.2631578947368421,0.14993228405444525
"reliable_plaza,_airoli,_navi_mumbai","Reliable Plaza, Airoli, Navi Mumbai",Tata Power,69.71594631,69.71594631,6.93,10.06309377,1,TATA Nexon,Evening,Saturday,19.164,72.9948,Mumbai,Maharashtra,"Reliable Plaza, Airoli, Navi Mumbai",0,69.71594631,6.93,20.4323108,79.5199883,59.0876775,1.0,0.0,0.5675727483907939,0.32689723385900965,0.8374781379302463,1.0,0.0,0.45020463117313636
"runwal_anthurium_rd,_opposite_veena_nagar,_vardhman_nagar,_mulund_west","Runwal Anthurium Rd, opposite Veena Nagar, Vardhman Nagar, Mulund West",ATUM,23.54038392,23.54038392,6.71,3.508161487,2,MG Comet,Evening,Thursday,19.18066617,72.94684724,Mumbai,Maharashtra,"Runwal Anthurium Rd, opposite Veena Nagar, Vardhman Nagar, Mulund West",4,33.39745053,4.475,16.80024064,62.28066507,45.48042443,0.0,0.1111111111111111,0.16157550073876042,0.31628994898452856,0.748277926649155,0.0,0.21052631578947367,0.34157450060098404
"runwal_anthurium_rd,_opposite_veena_nagar,_vardhman_nagar,_mulund_west","Runwal Anthurium Rd, opposite Veena Nagar, Vardhman Nagar, Mulund West",Fortum,43.25451714,43.25451714,2.24,19.27803572,2,MG Comet,Evening,Thursday,19.18066617,72.94684724,Mumbai,Maharashtra,"Runwal Anthurium Rd, opposite Veena Nagar, Vardhman Nagar, Mulund West",4,33.39745053,4.475,16.80024064,62.28066507,45.48042443,0.0,0.1111111111111111,0.33491142590983913,0.10076920630757084,0.748277926649155,0.0,0.21052631578947367,0.363356407626058
"saki_vihar_rd,_near_saki_naka_metro,_andheri_east,_mumbai","Saki Vihar Rd, Near Saki Naka Metro, Andheri East, Mumbai",Volttic,6.443672289,6.443672289,0.43,14.99241844,1,TATA Tiago,Night,Tuesday,19.1265,72.8874,Mumbai,Maharashtra,"Saki Vihar Rd, Near Saki Naka Metro, Andheri East, Mumbai",16,6.443672289,0.43,81.59731029,84.92637815,3.329067860000009,0.0,0.0,0.011253176400600771,0.013500180749339634,0.471961326047516,0.0,0.8421052631578947,0.09864172160852736
"sakinaka_junction,_andheri_east,_mumbai","Sakinaka Junction, Andheri East, Mumbai",EVteQ,139.667496744,34.916874186,1.4225,31.828351105,4,TATA Curvv,Afternoon,Saturday,19.102,72.8872,Mumbai,Maharashtra,"Sakinaka Junction, Andheri East, Mumbai",5,34.916874186,1.4224999999999999,30.483462315,74.5707128325,44.08725051750001,0.5,0.3333333333333333,0.2616029502568723,0.06135350001262388,0.739145193781837,0.5,0.2631578947368421,0.4096008490888963
"santacruz_west,_near_railway_station,_mumbai","Santacruz West, Near Railway Station, Mumbai",Statiq,32.755298878,16.377649439,1.24,14.28573786,2,Hyundai Kona,Night,Sunday,19.0803,72.8365,Mumbai,Maharashtra,"Santacruz West, Near Railway Station, Mumbai",2,16.377649439,1.24,40.09462064,64.819674745,24.725054104999998,0.5,0.1111111111111111,0.09859737260278134,0.05255427505992929,0.6122193548945772,0.5,0.10526315789473684,0.2948370890955532
"santacruz_west,_next_to_railway_station,_mumbai","Santacruz West, Next to Railway Station, Mumbai",ATUM,139.30529151000002,46.435097170000006,3.456666666666667,24.03322546133333,3,MG Comet,Evening,Friday,19.0815,72.8367,Mumbai,Maharashtra,"Santacruz West, Next to Railway Station, Mumbai",2,46.435097170000006,3.456666666666667,40.90018004666667,77.96387462333333,37.063694576666656,0.0,0.2222222222222222,0.3628765804478742,0.1594307059922014,0.693103375448337,0.0,0.10526315789473684,0.42261602612200644
"seawoods_station,_navi_mumbai","Seawoods Station, Navi Mumbai",Statiq,115.94808892,57.97404446,3.4850000000000003,23.30072588,2,Hyundai Kona,Morning,Friday,19.0387,73.0222,Mumbai,Maharashtra,"Seawoods Station, Navi Mumbai",7,57.97404446,3.4850000000000003,69.87264186,64.682530405,-5.190111455000007,0.5,0.1111111111111111,0.4643324284779231,0.1607967957108846,0.41611518348440835,0.5,0.3684210526315789,0.3282057952073825
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",ChargeZone,10.24188589,10.24188589,0.35,29.21621369,10,TATA Tiago,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8,49.9052843484,3.527500698,45.96439937,78.61113063399999,32.64673126399999,0.5,1.0,0.0446488555907361,0.009642986249528309,0.6641486658766206,0.5,0.42105263157894735,0.5485909176672878
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",EV Dock,139.67857606,69.83928803,5.140000000000001,14.870835175,10,TATA Tiago,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8,49.9052843484,3.527500698,45.96439937,78.61113063399999,32.64673126399999,0.5,1.0,0.5686572267652579,0.24059250692573136,0.6641486658766206,0.5,0.42105263157894735,0.7026879625285386
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",EV Point,45.81366157,45.81366157,2.64,17.3546406,10,TATA Tiago,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8,49.9052843484,3.527500698,45.96439937,78.61113063399999,32.64673126399999,0.5,1.0,0.3574126265698022,0.12005517880662747,0.6641486658766206,0.5,0.42105263157894735,0.6378230796677643
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",Fortum,6.268235994,6.268235994,11.08500698,26.50712322,10,TATA Tiago,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8,49.9052843484,3.527500698,45.96439937,78.61113063399999,32.64673126399999,0.5,1.0,0.009710658037604167,0.5272306097331804,0.6641486658766206,0.5,0.42105263157894735,0.59161513062737
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",Jio-bp Pulse,71.14274636,71.14274636,4.8,14.82991098,10,TATA Tiago,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8,49.9052843484,3.527500698,45.96439937,78.61113063399999,32.64673126399999,0.5,1.0,0.5801178450451063,0.2241994303015332,0.6641486658766206,0.5,0.42105263157894735,0.703913809436081
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",Kazam,61.56734925,61.56734925,1.49,41.31627182,10,TATA Tiago,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8,49.9052843484,3.527500698,45.96439937,78.61113063399999,32.64673126399999,0.5,1.0,0.4959264530919213,0.06460800787183968,0.6641486658766206,0.5,0.42105263157894735,0.6669068192048152
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",Magenta,16.56106433,16.56106433,0.84,19.76909872,10,TATA Tiago,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8,49.9052843484,3.527500698,45.96439937,78.61113063399999,32.64673126399999,0.5,1.0,0.10021004253185459,0.03326830256087267,0.6641486658766206,0.5,0.42105263157894735,0.5648437460337019
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",Statiq,71.28000416,71.28000416,1.75,40.61639923,10,TATA Tiago,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8,49.9052843484,3.527500698,45.96439937,78.61113063399999,32.64673126399999,0.5,1.0,0.5813246801356702,0.07714388999622648,0.6641486658766206,0.5,0.42105263157894735,0.6895099641781912
"seven_hills_hospital,_andheri_east,_sevenhills_health_city,_marol_maroshi_road,_andheri_east,_mumbai,_maharashtra_400059","Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",Tata Power,76.49931987,76.49931987,2.04,37.44551098,10,TATA Tiago,Evening,Friday,19.118831,72.87823,Mumbai,Maharashtra,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",8,49.9052843484,3.527500698,45.96439937,78.61113063399999,32.64673126399999,0.5,1.0,0.627215357004739,0.09112622005804254,0.6641486658766206,0.5,0.42105263157894735,0.7023808664016399
"shree_simandhar_towers,_mahalaxmi_west,_mumbai","Shree Simandhar Towers, Mahalaxmi West, Mumbai",Tata Power,65.18392769,65.18392769,1.69,38.57770533,1,TATA Curvv,Night,Saturday,18.994,72.8231,Mumbai,Maharashtra,"Shree Simandhar Towers, Mahalaxmi West, Mumbai",13,65.18392769,1.69,17.72971756,82.7913617,65.06164414,1.0,0.0,0.5277251105756399,0.07425099412136799,0.8766395383784406,1.0,0.6842105263157894,0.31822072886544445
"sion_east,_near_sion_hospital,_mumbai","Sion East, Near Sion Hospital, Mumbai",Volttic,46.195137,46.195137,0.96,47.87752356,1,Hyundai Kona,Afternoon,Sunday,19.032,72.8597,Mumbai,Maharashtra,"Sion East, Near Sion Hospital, Mumbai",8,46.195137,0.96,53.00518533,59.90164627,6.896460939999997,1.0,0.0,0.3607667378488111,0.039054094310589656,0.49534681133405534,1.0,0.42105263157894735,0.25524122085652795
